Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_283,41.00,Female,"£31,667.00",29.00,North,Married,1.00,Retired,582.00,5.00,0
CUST_284,23.00,Male,"£32,046.00",12.00,East,Widowed,4.00,Unemployed,814.00,9.00,0
CUST_285,56.00,Female,"£37,358.00",59.00,South,Single,0.00,Student,845.00,10.00,0
CUST_286,51.00,Male,"£83,258.00",65.00,West,Widowed,4.00,Employed,548.00,18.00,1
CUST_287,45.00,Male,"£70,658.00",2.00,North,Single,0.00,Retired,358.00,16.00,1
CUST_288,22.00,Male,"£92,390.00",27.00,East,Widowed,1.00,Student,814.00,4.00,0
CUST_289,35.00,Male,"£28,312.00",90.00,West,Single,4.00,Employed,486.00,13.00,1
CUST_290,20.00,Male,"£58,157.00",80.00,East,Single,4.00,Student,586.00,6.00,0
CUST_291,53.00,Male,"£33,876.00",18.00,East,Single,0.00,Unemployed,793.00,13.00,0
CUST_292,68.00,Male,"£133,160.00",86.00,West,Divorced,0.00,Employed,559.00,19.00,1
CUST_293,29.00,Female,"£142,380.00",10.00,South,Widowed,3.00,Employed,656.00,7.00,0
CUST_294,21.00,Male,"£85,147.00",71.00,East,Married,2.00,Employed,319.00,1.00,0
CUST_295,38.00,Male,"£133,502.00",78.00,West,Divorced,0.00,Unemployed,351.00,0.00,0
CUST_296,64.00,Female,"£59,719.00",57.00,West,Divorced,3.00,Student,544.00,10.00,0
CUST_297,52.00,Female,"£39,935.00",89.00,South,Widowed,4.00,Employed,346.00,17.00,1
CUST_298,44.00,Female,"£39,223.00",50.00,East,Widowed,3.00,Retired,824.00,4.00,0
CUST_299,33.00,Female,"£26,960.00",84.00,South,Single,1.00,Retired,358.00,17.00,1
CUST_300,57.00,Female,"£120,439.00",5.00,East,Divorced,1.00,Retired,706.00,14.00,0
CUST_301,31.00,Male,"£53,127.00",92.00,South,Married,0.00,Student,380.00,4.00,0
CUST_302,50.00,Male,"£49,843.00",9.00,East,Married,3.00,Employed,684.00,8.00,0
CUST_303,40.00,Female,"£85,585.00",20.00,West,Single,2.00,Employed,673.00,3.00,1
CUST_304,28.00,Female,"£145,309.00",20.00,North,Widowed,4.00,Retired,381.00,15.00,0
CUST_305,25.00,Female,"£77,546.00",43.00,East,Single,1.00,Unemployed,524.00,16.00,1
CUST_306,18.00,Male,"£40,955.00",81.00,North,Widowed,3.00,Employed,811.00,19.00,1
CUST_307,32.00,Male,"£44,926.00",68.00,West,Divorced,4.00,Student,366.00,4.00,0
CUST_308,37.00,Male,"£137,117.00",46.00,West,Widowed,0.00,Employed,734.00,5.00,1
CUST_309,19.00,Male,"£107,985.00",8.00,East,Widowed,0.00,Unemployed,445.00,5.00,0
CUST_310,18.00,Female,"£89,479.00",61.00,East,Widowed,0.00,Retired,349.00,15.00,1
CUST_311,48.00,Female,"£75,410.00",18.00,East,Single,1.00,Employed,601.00,6.00,1
CUST_312,47.00,Male,"£112,494.00",89.00,East,Single,1.00,Employed,532.00,2.00,0
CUST_313,20.00,Female,"£119,590.00",72.00,East,Single,2.00,Employed,733.00,19.00,1
CUST_314,48.00,Female,"£147,955.00",10.00,East,Single,2.00,Unemployed,348.00,5.00,1
CUST_315,28.00,Male,"£61,067.00",79.00,West,Divorced,4.00,Retired,808.00,8.00,1
CUST_316,38.00,Male,"£90,589.00",48.00,West,Single,3.00,Employed,375.00,14.00,0
CUST_317,22.00,Female,"£149,316.00",96.00,East,Widowed,4.00,Employed,758.00,10.00,0
CUST_318,30.00,Female,"£56,555.00",99.00,West,Single,4.00,Student,552.00,18.00,1
CUST_319,28.00,Male,"£93,903.00",76.00,West,Single,1.00,Retired,730.00,1.00,1
CUST_320,33.00,Male,"£65,787.00",58.00,North,Widowed,3.00,Unemployed,832.00,12.00,0
CUST_321,60.00,Male,"£141,506.00",25.00,East,Single,1.00,Student,458.00,10.00,0
CUST_322,42.00,Male,"£46,170.00",48.00,East,Divorced,3.00,Retired,731.00,14.00,0
CUST_323,43.00,Female,"£124,884.00",31.00,East,Single,2.00,Unemployed,454.00,9.00,0
CUST_324,18.00,Female,"£100,717.00",37.00,West,Married,2.00,Retired,751.00,15.00,0
CUST_325,22.00,Female,"£98,065.00",18.00,South,Widowed,1.00,Employed,600.00,14.00,1
CUST_326,39.00,Female,"£103,098.00",34.00,South,Married,3.00,Student,321.00,16.00,1
CUST_327,58.00,Male,"£23,706.00",87.00,West,Married,1.00,Retired,799.00,2.00,0
CUST_328,54.00,Female,"£132,661.00",63.00,East,Divorced,0.00,Retired,789.00,5.00,1
CUST_329,19.00,Female,"£57,616.00",95.00,North,Divorced,3.00,Unemployed,740.00,2.00,0
CUST_330,61.00,Male,"£120,781.00",87.00,West,Divorced,4.00,Retired,560.00,10.00,0
CUST_331,53.00,Male,"£101,439.00",80.00,North,Widowed,1.00,Retired,836.00,8.00,0
CUST_332,31.00,Female,"£119,068.00",36.00,South,Single,3.00,Employed,612.00,16.00,1
CUST_333,28.00,Male,"£65,593.00",87.00,East,Married,4.00,Unemployed,389.00,14.00,0
CUST_334,31.00,Female,"£142,478.00",1.00,East,Divorced,1.00,Retired,631.00,9.00,0
CUST_335,34.00,Female,"£144,316.00",88.00,North,Divorced,4.00,Employed,314.00,18.00,1
CUST_336,68.00,Female,"£108,464.00",61.00,West,Single,2.00,Employed,788.00,7.00,0
CUST_337,54.00,Male,"£32,211.00",65.00,East,Widowed,0.00,Unemployed,346.00,17.00,0
CUST_338,25.00,Female,"£62,592.00",85.00,East,Widowed,3.00,Employed,541.00,17.00,0
CUST_339,69.00,Female,"£103,080.00",3.00,West,Widowed,0.00,Employed,372.00,8.00,1
CUST_340,29.00,Female,"£61,998.00",93.00,East,Widowed,4.00,Retired,512.00,14.00,0
CUST_341,41.00,Male,"£40,576.00",27.00,North,Widowed,4.00,Employed,611.00,3.00,1
CUST_342,46.00,Female,"£96,043.00",2.00,North,Married,2.00,Unemployed,821.00,5.00,1
CUST_343,41.00,Male,"£39,835.00",12.00,East,Married,1.00,Unemployed,496.00,10.00,0
CUST_344,62.00,Female,"£121,356.00",16.00,East,Single,1.00,Employed,661.00,4.00,0
CUST_345,41.00,Female,"£63,399.00",89.00,South,Married,0.00,Retired,346.00,0.00,0
CUST_346,22.00,Female,"£30,557.00",48.00,South,Married,2.00,Employed,362.00,5.00,0
CUST_347,51.00,Female,"£60,499.00",24.00,West,Divorced,2.00,Employed,418.00,17.00,0
CUST_348,51.00,Female,"£80,896.00",1.00,West,Widowed,3.00,Employed,325.00,18.00,1
CUST_349,46.00,Female,"£113,870.00",41.00,West,Widowed,2.00,Unemployed,727.00,5.00,0
CUST_350,41.00,Female,"£22,298.00",89.00,East,Widowed,2.00,Employed,469.00,2.00,0
CUST_351,26.00,Male,"£116,647.00",33.00,West,Single,2.00,Unemployed,618.00,11.00,0
CUST_352,19.00,Female,"£66,060.00",49.00,West,Widowed,2.00,Employed,463.00,6.00,0
CUST_353,67.00,Male,"£98,610.00",66.00,North,Divorced,4.00,Employed,383.00,19.00,0
CUST_354,55.00,Female,"£86,744.00",8.00,West,Married,1.00,Unemployed,610.00,4.00,1
CUST_355,45.00,Female,"£111,491.00",37.00,East,Divorced,4.00,Retired,460.00,15.00,0
CUST_356,43.00,Male,"£84,030.00",71.00,North,Married,1.00,Employed,664.00,7.00,0
CUST_357,48.00,Female,"£107,688.00",76.00,East,Married,1.00,Employed,692.00,7.00,1
CUST_358,37.00,Female,"£95,271.00",85.00,East,Widowed,0.00,Unemployed,725.00,12.00,0
CUST_359,28.00,Male,"£120,616.00",64.00,West,Single,2.00,Employed,734.00,1.00,1
CUST_360,68.00,Male,"£53,168.00",83.00,South,Single,3.00,Unemployed,677.00,15.00,0
CUST_361,38.00,Female,"£31,940.00",81.00,South,Widowed,3.00,Unemployed,639.00,10.00,0
CUST_362,25.00,Female,"£80,447.00",26.00,South,Married,2.00,Retired,720.00,15.00,0
CUST_363,60.00,Male,"£110,279.00",35.00,East,Single,0.00,Student,652.00,8.00,0
CUST_364,66.00,Male,"£96,964.00",2.00,West,Divorced,2.00,Unemployed,802.00,10.00,0
CUST_365,69.00,Male,"£98,499.00",10.00,East,Widowed,0.00,Unemployed,588.00,4.00,1
CUST_366,53.00,Male,"£143,047.00",60.00,East,Married,2.00,Retired,445.00,17.00,0
CUST_367,42.00,Female,"£149,521.00",80.00,West,Widowed,0.00,Unemployed,459.00,11.00,0
CUST_368,65.00,Female,"£144,444.00",77.00,North,Divorced,2.00,Student,677.00,10.00,0
CUST_369,23.00,Female,"£87,942.00",95.00,East,Divorced,1.00,Student,710.00,2.00,1
CUST_370,28.00,Male,"£26,702.00",37.00,North,Divorced,1.00,Employed,445.00,12.00,0
CUST_371,32.00,Male,"£147,763.00",25.00,West,Married,1.00,Unemployed,335.00,9.00,0
CUST_372,33.00,Female,"£67,432.00",95.00,North,Widowed,4.00,Unemployed,698.00,4.00,1
CUST_373,30.00,Male,"£90,627.00",97.00,North,Married,2.00,Employed,487.00,12.00,0
CUST_374,55.00,Male,"£38,791.00",12.00,West,Married,1.00,Unemployed,508.00,4.00,0
CUST_375,33.00,Female,"£60,923.00",86.00,North,Divorced,2.00,Retired,646.00,12.00,0
CUST_376,66.00,Female,"£29,188.00",20.00,West,Single,2.00,Retired,841.00,5.00,0
CUST_377,48.00,Male,"£80,588.00",59.00,North,Single,3.00,Employed,473.00,18.00,0
CUST_378,24.00,Male,"£106,869.00",99.00,North,Widowed,2.00,Unemployed,712.00,19.00,0
CUST_379,27.00,Female,"£136,638.00",87.00,North,Divorced,4.00,Employed,478.00,3.00,1
CUST_380,45.00,Male,"£145,807.00",34.00,West,Divorced,1.00,Unemployed,759.00,3.00,0
CUST_381,37.00,Male,"£142,638.00",74.00,North,Widowed,0.00,Employed,741.00,1.00,1
CUST_382,44.00,Male,"£102,609.00",3.00,West,Widowed,4.00,Student,818.00,2.00,0
CUST_383,24.00,Female,"£114,408.00",4.00,West,Single,2.00,Unemployed,694.00,13.00,0
CUST_384,65.00,Female,"£27,074.00",41.00,South,Divorced,2.00,Student,681.00,19.00,0
CUST_385,24.00,Male,"£142,883.00",93.00,North,Divorced,3.00,Retired,836.00,5.00,0
CUST_386,59.00,Female,"£142,144.00",73.00,West,Married,1.00,Retired,364.00,15.00,1
CUST_387,48.00,Female,"£41,410.00",21.00,North,Single,4.00,Student,444.00,3.00,0
CUST_388,44.00,Male,"£57,996.00",35.00,West,Single,0.00,Unemployed,480.00,8.00,0
CUST_389,56.00,Male,"£47,208.00",35.00,East,Widowed,1.00,Employed,670.00,16.00,0
CUST_390,45.00,Female,"£67,216.00",57.00,North,Widowed,3.00,Unemployed,482.00,5.00,1
CUST_391,33.00,Male,"£34,773.00",96.00,North,Married,1.00,Retired,635.00,6.00,0
CUST_392,34.00,Female,"£62,556.00",82.00,West,Single,1.00,Employed,565.00,6.00,1
CUST_393,56.00,Male,"£77,779.00",47.00,East,Married,1.00,Student,369.00,8.00,1
CUST_394,41.00,Female,"£143,997.00",14.00,West,Divorced,2.00,Retired,639.00,6.00,0
CUST_395,38.00,Female,"£40,389.00",17.00,North,Married,0.00,Retired,507.00,18.00,0
CUST_396,25.00,Female,"£64,081.00",35.00,North,Divorced,1.00,Employed,734.00,9.00,1
CUST_397,49.00,Female,"£43,118.00",27.00,North,Widowed,3.00,Employed,535.00,7.00,1
CUST_398,27.00,Male,"£33,297.00",16.00,West,Divorced,1.00,Unemployed,363.00,6.00,1
CUST_399,46.00,Female,"£141,586.00",83.00,North,Single,0.00,Employed,618.00,18.00,0
CUST_400,21.00,Female,"£74,990.00",31.00,South,Divorced,3.00,Unemployed,478.00,18.00,1
CUST_401,65.00,Male,"£110,824.00",5.00,East,Divorced,3.00,Retired,651.00,19.00,0
CUST_402,30.00,Female,"£30,024.00",13.00,East,Widowed,4.00,Employed,338.00,10.00,0
CUST_403,25.00,Female,"£80,990.00",64.00,South,Widowed,2.00,Unemployed,382.00,13.00,0
CUST_404,34.00,Female,"£50,491.00",54.00,South,Married,3.00,Unemployed,434.00,3.00,0
CUST_405,19.00,Male,"£85,619.00",5.00,West,Widowed,0.00,Student,376.00,18.00,0
CUST_406,19.00,Male,"£63,778.00",33.00,East,Single,4.00,Employed,518.00,9.00,0
CUST_407,42.00,Male,"£121,059.00",27.00,East,Divorced,2.00,Unemployed,676.00,8.00,1
CUST_408,52.00,Female,"£138,915.00",85.00,East,Divorced,2.00,Retired,483.00,19.00,0
CUST_409,41.00,Female,"£133,128.00",84.00,North,Single,1.00,Student,330.00,16.00,0
CUST_410,24.00,Female,"£48,135.00",92.00,West,Widowed,1.00,Student,454.00,15.00,1
CUST_411,45.00,Male,"£44,355.00",24.00,East,Married,4.00,Retired,763.00,11.00,0
CUST_412,50.00,Male,"£145,983.00",86.00,South,Divorced,4.00,Employed,465.00,7.00,0
CUST_413,42.00,Male,"£145,679.00",63.00,South,Married,4.00,Employed,767.00,10.00,0
CUST_414,58.00,Male,"£117,829.00",35.00,South,Widowed,2.00,Retired,453.00,3.00,0
CUST_415,68.00,Male,"£71,052.00",48.00,North,Married,4.00,Employed,717.00,19.00,1
CUST_416,28.00,Female,"£52,493.00",88.00,South,Widowed,3.00,Employed,300.00,16.00,0
CUST_417,29.00,Male,"£73,651.00",80.00,North,Married,2.00,Unemployed,381.00,3.00,0
CUST_418,49.00,Male,"£105,991.00",96.00,South,Single,1.00,Unemployed,731.00,8.00,1
CUST_419,41.00,Male,"£94,748.00",71.00,South,Widowed,0.00,Unemployed,377.00,11.00,0
CUST_420,53.00,Female,"£69,970.00",13.00,South,Divorced,4.00,Employed,441.00,5.00,0
CUST_421,39.00,Male,"£79,302.00",99.00,South,Widowed,4.00,Student,563.00,6.00,1
CUST_422,51.00,Male,"£63,856.00",49.00,North,Single,0.00,Student,398.00,5.00,1
CUST_423,35.00,Female,"£72,201.00",49.00,West,Single,4.00,Student,727.00,0.00,0
CUST_424,65.00,Male,"£131,226.00",72.00,South,Single,4.00,Employed,319.00,17.00,0
CUST_425,62.00,Female,"£98,203.00",93.00,West,Widowed,1.00,Unemployed,344.00,16.00,0
CUST_426,56.00,Female,"£66,865.00",28.00,West,Divorced,2.00,Employed,424.00,0.00,1
CUST_427,57.00,Female,"£74,630.00",27.00,South,Divorced,2.00,Retired,527.00,3.00,1
CUST_428,24.00,Female,"£73,261.00",90.00,South,Widowed,4.00,Student,463.00,18.00,0
CUST_429,67.00,Female,"£85,566.00",74.00,East,Divorced,4.00,Unemployed,312.00,6.00,0
CUST_430,37.00,Male,"£117,069.00",85.00,West,Widowed,0.00,Employed,655.00,14.00,0
CUST_431,31.00,Male,"£38,956.00",69.00,West,Divorced,4.00,Unemployed,690.00,14.00,1
CUST_432,37.00,Male,"£147,787.00",99.00,South,Divorced,3.00,Unemployed,821.00,2.00,0
CUST_433,22.00,Male,"£112,566.00",91.00,South,Single,0.00,Employed,780.00,4.00,0
CUST_434,42.00,Female,"£39,045.00",98.00,North,Divorced,1.00,Employed,596.00,16.00,0
CUST_435,19.00,Male,"£110,808.00",68.00,South,Single,0.00,Employed,696.00,12.00,1
CUST_436,22.00,Female,"£33,894.00",62.00,East,Single,4.00,Unemployed,635.00,13.00,0
CUST_437,46.00,Female,"£67,115.00",97.00,West,Divorced,4.00,Student,407.00,16.00,0
CUST_438,20.00,Male,"£146,977.00",22.00,East,Married,4.00,Student,530.00,10.00,0
CUST_439,23.00,Male,"£99,130.00",11.00,West,Married,1.00,Retired,576.00,18.00,1
CUST_440,19.00,Female,"£20,961.00",53.00,East,Single,1.00,Employed,825.00,17.00,0
CUST_441,51.00,Female,"£122,708.00",48.00,South,Single,3.00,Unemployed,661.00,7.00,1
CUST_442,63.00,Male,"£23,070.00",26.00,East,Widowed,1.00,Employed,367.00,18.00,0
CUST_443,48.00,Female,"£88,390.00",95.00,East,Married,3.00,Student,707.00,7.00,1
CUST_444,67.00,Male,"£121,606.00",69.00,West,Married,1.00,Unemployed,633.00,3.00,0
CUST_445,46.00,Female,"£142,675.00",97.00,North,Single,3.00,Employed,810.00,17.00,0
CUST_446,36.00,Female,"£26,862.00",94.00,East,Single,1.00,Student,483.00,17.00,1
CUST_447,54.00,Female,"£133,358.00",58.00,East,Single,4.00,Retired,366.00,17.00,0
CUST_448,40.00,Female,"£53,309.00",41.00,South,Widowed,4.00,Retired,351.00,12.00,0
CUST_449,45.00,Female,"£40,079.00",55.00,North,Married,0.00,Unemployed,553.00,12.00,1
CUST_450,39.00,Male,"£106,331.00",96.00,West,Single,0.00,Unemployed,471.00,19.00,1
CUST_451,54.00,Female,"£98,137.00",74.00,North,Widowed,1.00,Student,834.00,1.00,1
CUST_452,66.00,Female,"£144,257.00",48.00,East,Married,4.00,Unemployed,618.00,11.00,0
CUST_453,62.00,Male,"£110,067.00",93.00,East,Divorced,1.00,Employed,645.00,16.00,0
CUST_454,45.00,Male,"£36,763.00",41.00,South,Single,0.00,Unemployed,665.00,3.00,0
CUST_455,46.00,Female,"£107,589.00",74.00,North,Married,3.00,Unemployed,580.00,18.00,1
CUST_456,32.00,Male,"£42,623.00",73.00,North,Married,3.00,Unemployed,661.00,16.00,0
CUST_457,39.00,Male,"£143,524.00",29.00,South,Divorced,3.00,Employed,360.00,14.00,1
CUST_458,67.00,Female,"£115,143.00",54.00,South,Widowed,3.00,Employed,404.00,18.00,0
CUST_459,63.00,Male,"£44,815.00",42.00,East,Married,3.00,Employed,488.00,7.00,1
CUST_460,42.00,Male,"£128,328.00",85.00,South,Divorced,0.00,Student,509.00,19.00,0
CUST_461,64.00,Female,"£33,469.00",66.00,North,Widowed,2.00,Student,530.00,4.00,0
CUST_462,20.00,Male,"£63,248.00",66.00,South,Single,1.00,Retired,348.00,1.00,0
CUST_463,35.00,Male,"£46,602.00",8.00,North,Divorced,1.00,Employed,575.00,0.00,1
CUST_464,59.00,Male,"£95,463.00",33.00,North,Divorced,0.00,Employed,576.00,0.00,1
CUST_465,69.00,Male,"£82,245.00",57.00,North,Widowed,2.00,Unemployed,598.00,17.00,0
CUST_466,64.00,Female,"£32,022.00",40.00,East,Single,3.00,Student,335.00,10.00,1
CUST_467,30.00,Female,"£42,155.00",51.00,East,Married,2.00,Retired,401.00,3.00,1
CUST_468,50.00,Female,"£80,075.00",28.00,South,Single,2.00,Student,769.00,4.00,1
CUST_469,52.00,Female,"£110,756.00",15.00,North,Married,1.00,Retired,743.00,15.00,0
CUST_470,48.00,Male,"£115,276.00",34.00,East,Widowed,0.00,Student,511.00,2.00,0
CUST_471,50.00,Female,"£139,418.00",43.00,East,Divorced,4.00,Student,838.00,8.00,0
CUST_472,35.00,Female,"£60,879.00",44.00,East,Single,0.00,Student,615.00,7.00,0
CUST_473,59.00,Male,"£126,112.00",19.00,North,Widowed,2.00,Student,634.00,18.00,1
CUST_474,43.00,Male,"£92,574.00",90.00,East,Widowed,1.00,Student,633.00,4.00,0
CUST_475,26.00,Male,"£102,435.00",5.00,South,Divorced,1.00,Unemployed,707.00,17.00,1
CUST_476,19.00,Female,"£147,926.00",50.00,West,Widowed,0.00,Employed,518.00,15.00,0
CUST_477,47.00,Male,"£48,928.00",88.00,East,Divorced,3.00,Employed,815.00,5.00,0
CUST_478,35.00,Male,"£46,348.00",37.00,West,Widowed,0.00,Employed,386.00,15.00,0
CUST_479,36.00,Male,"£50,446.00",5.00,West,Divorced,2.00,Unemployed,787.00,11.00,0
CUST_480,18.00,Female,"£28,449.00",85.00,South,Married,3.00,Unemployed,717.00,16.00,0
CUST_481,19.00,Female,"£32,109.00",66.00,East,Divorced,1.00,Student,350.00,12.00,1
CUST_482,61.00,Male,"£55,556.00",62.00,West,Widowed,1.00,Unemployed,482.00,19.00,1
CUST_483,42.00,Male,"£35,959.00",90.00,East,Divorced,4.00,Unemployed,526.00,18.00,1
CUST_484,26.00,Female,"£119,726.00",25.00,East,Widowed,4.00,Student,743.00,11.00,1
CUST_485,63.00,Male,"£128,359.00",94.00,South,Married,4.00,Employed,376.00,3.00,0
CUST_486,21.00,Female,"£140,467.00",64.00,North,Married,2.00,Unemployed,838.00,10.00,1
CUST_487,30.00,Male,"£100,745.00",1.00,East,Widowed,0.00,Retired,486.00,16.00,0
CUST_488,68.00,Female,"£62,584.00",2.00,North,Married,0.00,Student,788.00,17.00,0
CUST_489,53.00,Male,"£124,921.00",20.00,South,Single,0.00,Employed,701.00,7.00,0
CUST_490,67.00,Male,"£134,328.00",26.00,West,Divorced,2.00,Student,350.00,13.00,0
CUST_491,23.00,Male,"£107,974.00",7.00,West,Single,3.00,Employed,379.00,12.00,1
CUST_492,62.00,Male,"£125,595.00",10.00,North,Divorced,0.00,Student,705.00,5.00,0
CUST_493,66.00,Male,"£107,210.00",63.00,North,Divorced,4.00,Retired,633.00,2.00,0
CUST_494,39.00,Female,"£91,778.00",11.00,South,Widowed,2.00,Student,706.00,0.00,0
CUST_495,49.00,Male,"£53,444.00",10.00,North,Divorced,2.00,Unemployed,363.00,4.00,1
CUST_496,23.00,Male,"£27,446.00",8.00,West,Single,1.00,Unemployed,490.00,4.00,0
CUST_497,20.00,Female,"£109,868.00",94.00,South,Married,3.00,Retired,497.00,8.00,0
CUST_498,67.00,Male,"£27,948.00",16.00,West,Divorced,2.00,Retired,371.00,6.00,0
CUST_499,18.00,Male,"£82,510.00",82.00,East,Widowed,2.00,Retired,533.00,14.00,1
CUST_500,46.00,Female,"£136,877.00",53.00,West,Married,3.00,Unemployed,838.00,12.00,0
CUST_501,28.00,Male,"£57,049.00",11.00,East,Widowed,2.00,Retired,580.00,14.00,1
CUST_502,65.00,Male,"£102,965.00",30.00,West,Divorced,4.00,Employed,673.00,15.00,0
CUST_503,24.00,Male,"£130,896.00",91.00,South,Divorced,4.00,Unemployed,419.00,9.00,0
CUST_504,53.00,Male,"£28,046.00",51.00,South,Divorced,2.00,Employed,749.00,18.00,0
CUST_505,23.00,Male,"£36,725.00",35.00,East,Married,4.00,Retired,551.00,11.00,0
CUST_506,65.00,Male,"£39,651.00",9.00,East,Widowed,0.00,Employed,436.00,16.00,0
CUST_507,52.00,Male,"£55,836.00",76.00,East,Single,2.00,Student,787.00,11.00,0
CUST_508,47.00,Female,"£72,480.00",50.00,East,Married,0.00,Student,327.00,1.00,0
CUST_509,22.00,Female,"£103,691.00",11.00,East,Single,4.00,Employed,633.00,9.00,0
CUST_510,61.00,Male,"£140,762.00",26.00,South,Divorced,3.00,Employed,742.00,5.00,0
CUST_511,63.00,Male,"£76,785.00",72.00,West,Single,4.00,Employed,613.00,3.00,0
CUST_512,39.00,Male,"£39,538.00",43.00,West,Widowed,4.00,Retired,321.00,15.00,0
CUST_513,19.00,Male,"£87,635.00",90.00,North,Widowed,2.00,Employed,806.00,3.00,1
CUST_514,64.00,Female,"£79,006.00",49.00,South,Divorced,2.00,Student,427.00,10.00,0
CUST_515,47.00,Female,"£38,177.00",85.00,North,Divorced,2.00,Retired,711.00,18.00,1
CUST_516,31.00,Female,"£67,894.00",39.00,West,Widowed,2.00,Retired,699.00,18.00,1
CUST_517,29.00,Male,"£136,410.00",58.00,South,Married,3.00,Unemployed,785.00,6.00,0
CUST_518,20.00,Male,"£142,397.00",64.00,East,Single,0.00,Retired,731.00,15.00,0
CUST_519,37.00,Female,"£90,590.00",13.00,West,Married,2.00,Retired,350.00,3.00,0
CUST_520,32.00,Male,"£49,810.00",47.00,North,Divorced,0.00,Student,348.00,6.00,0
CUST_521,65.00,Male,"£66,301.00",38.00,East,Married,2.00,Student,419.00,16.00,0
CUST_522,64.00,Male,"£75,969.00",62.00,North,Divorced,1.00,Retired,659.00,18.00,1
CUST_523,47.00,Male,"£40,320.00",55.00,East,Widowed,3.00,Student,469.00,19.00,0
CUST_524,26.00,Male,"£118,514.00",29.00,West,Widowed,4.00,Retired,819.00,12.00,0
CUST_525,25.00,Male,"£149,238.00",74.00,East,Widowed,1.00,Retired,728.00,16.00,0
CUST_526,37.00,Female,"£143,561.00",28.00,East,Widowed,4.00,Student,438.00,2.00,0
CUST_527,52.00,Female,"£117,276.00",16.00,East,Widowed,1.00,Unemployed,389.00,1.00,0
CUST_528,38.00,Male,"£140,114.00",74.00,North,Married,1.00,Employed,382.00,8.00,1
CUST_529,59.00,Female,"£148,516.00",39.00,North,Married,3.00,Employed,577.00,1.00,1
CUST_530,57.00,Female,"£74,861.00",62.00,West,Widowed,3.00,Employed,546.00,12.00,1
CUST_531,41.00,Male,"£149,618.00",80.00,South,Widowed,4.00,Student,380.00,15.00,1
CUST_532,65.00,Male,"£103,489.00",34.00,South,Single,1.00,Employed,769.00,5.00,0
CUST_533,23.00,Male,"£116,598.00",48.00,West,Widowed,3.00,Unemployed,635.00,9.00,0
CUST_534,67.00,Female,"£55,092.00",61.00,West,Married,1.00,Employed,493.00,11.00,0
